	FPP	POS	Dictionary Entry
1848	elogium	noun	elogium, elogi, n
1849	eloquentia	noun	eloquentia, eloquentiae, f
1850	eloquium	noun	eloquium, eloqui, n
1851	eluvio	noun	eluvio, f indecl.
1852	emblema	noun	emblema, emblematis, n
1853	embolium	noun	embolium, emboli, n
1854	emendatio	noun	emendatio, emendationis, f
1855	emendator	noun	emendator, m indecl.
1856	emendatrix	noun	emendatrix, f indecl.
1857	eminentia	noun	eminentia, eminentiae, n
1858	emissarium	noun	emissarium, emissarii, n
1859	emissarius	noun	emissarius, emissarii, m
1860	emissio	noun	emissio, f indecl.
1861	emolumentum	noun	emolumentum, emolumenti, n
1862	empiricus	noun	empiricus, empirici, m
1863	emporium	noun	emporium, n indecl.
1864	emptio	noun	emptio, emtionis, f
1865	emptor	noun	emptor, emptoris, m
1866	emptum	noun	emptum, empti, n
1867	endromis	noun	endromis, f indecl.
1868	enodatio	noun	enodatio, f indecl.
1869	ensis	noun	ensis, ensis, m
1870	enthymema	noun	enthymema, n indecl.
1871	enumeratio	noun	enumeratio, enumerationis, f
1872	enuntiatio	noun	enuntiatio, f indecl.
1873	enuntiatum	noun	enuntiatum, n indecl.
1874	enuptio	noun	enuptio, f indecl.
1875	Eos	noun	Eos, ei, f
1876	ephebus	noun	ephebus, ephebi, m
1877	ephemeris	noun	ephemeris, f indecl.
1878	ephippium	noun	ephippium, n indecl.
1879	ephorus	noun	ephorus, ephori, m
1880	epigramma	noun	epigramma, epigrammatis, n
1881	epilogus	noun	epilogus, epilogi, m
1882	epimenia	noun	epimenia, n indecl.
1883	epistolium	noun	epistolium, n indecl.
1884	epistula	noun	epistula, epistvlae, f
1885	epitome	noun	epitome, epitomae, f
1886	epodes	noun	epodes, m indecl.
1887	Epona	noun	Epona, f indecl.
1888	epops	noun	epops, m indecl.
1889	epulae	noun	epulae, f indecl.
1890	epulo	noun	epulo, m indecl.
1891	epulum	noun	epulum, epuli, n
1892	equa	noun	equa, equae, f
1893	eques	noun	eques, equitis, m
1894	equiria	noun	equiria, n indecl.
1895	equitatus	noun	equitatus, equitatus, m
1896	equuleus	noun	equuleus, eculei, m
1897	equus	noun	equus, equi, m
1898	era	noun	era, erae, f
1899	Erebus	noun	Erebus, erebi, m
1900	ereptio	noun	ereptio, ereptionis, f
1901	ergastulum	noun	ergastulum, ergastuli, n
1902	ericius	noun	ericius, ericii, m
1903	erifuga	noun	erifuga, erifugae, m
1904	Erinys	noun	Erinys, f indecl.
1905	erogatio	noun	erogatio, f indecl.
1906	erratio	noun	erratio, errationis, f
1907	errator	noun	errator, m indecl.
1908	erratum	noun	erratum, errati, n
1909	erratus	noun	erratus, erratus, m
1910	erro	noun	erro, m indecl.
1911	error	noun	error, erroris, m
1912	eruca	noun	eruca, erucae, f
1913	eruditio	noun	eruditio, eruditionis, f
1914	eruditulus	noun	eruditulus, erudituli, m
1915	eruptio	noun	eruptio, eruptionis, f
1916	erus	noun	erus, eri, m
1917	ervum	noun	ervum, erui, n
1918	erythinus	noun	erythinus, erythini, m
1919	esca	noun	esca, escae, f
1920	escaria	noun	escaria, n indecl.
1921	escensio	noun	escensio, f indecl.
1922	escensus	noun	escensus, escensus, m
1923	essedum	noun	essedum, n indecl.
1924	esuritio	noun	esuritio, f indecl.
1925	etesiae	noun	etesiae, m indecl.
1926	ethologus	noun	ethologus, m indecl.
1927	Euhias	noun	Euhias, f indecl.
1928	Eumenides	noun	Eumenides, f indecl.
1929	eunuchus	noun	eunuchus, eunuchi, m
1930	euripus	noun	euripus, euripi, m
1931	eurus	noun	eurus, euri, m
1932	eventum	noun	eventum, eventi, n
1933	eventus	noun	eventus, euentus, m
1934	everriculum	noun	everriculum, n indecl.
1935	eversio	noun	eversio, eversionis, f
1936	evidentia	noun	evidentia, f indecl.
1937	evocator	noun	evocator, m indecl.
1938	evolutio	noun	evolutio, f indecl.
1939	evulsio	noun	evulsio, f indecl.
1940	exactio	noun	exactio, exactionis, f
1941	exactor	noun	exactor, exactoris, m
1942	exaedificatio	noun	exaedificatio, f indecl.
1943	exaequatio	noun	exaequatio, f indecl.
1944	exaggeratio	noun	exaggeratio, f indecl.
1945	exagitator	noun	exagitator, m indecl.
1946	examen	noun	examen, n indecl.
1947	examen	noun	examen, n indecl.
1948	exanimatio	noun	exanimatio, f indecl.
1949	exauguratio	noun	exauguratio, f indecl.
1950	excandescentia	noun	excandescentia, f indecl.
1951	excellentia	noun	excellentia, n indecl.
1952	excelsitas	noun	excelsitas, f indecl.
1953	excelsus	noun	excelsus, excelsi, m
1954	excensio	noun	excensio, f indecl.
1955	exceptio	noun	exceptio, exceptionis, f
1956	excessus	noun	excessus, excessus, m
1957	excetra	noun	excetra, f indecl.
1958	excidium	noun	excidium, excidi, n
1959	excisio	noun	excisio, f indecl.
1960	exclamatio	noun	exclamatio, f indecl.
1961	exclusio	noun	exclusio, f indecl.
1962	excogitatio	noun	excogitatio, f indecl.
1963	excrementum	noun	excrementum, n indecl.
1964	excubiae	noun	excubiae, f indecl.
1965	excursio	noun	excursio, f indecl.
1966	excursor	noun	excursor, m indecl.
1967	excursus	noun	excursus, excursus, m
1968	excusatio	noun	excusatio, excusationis, f
1969	exedra	noun	exedra, exedrae, f
1970	exedrium	noun	exedrium, n indecl.
1971	exemplar	noun	exemplar, exemplaris, n
1972	exemplum	noun	exemplum, exempli, n
1973	exercitatio	noun	exercitatio, exercitationis, f
1974	exercitium	noun	exercitium, exerciti, n
1975	exercitus	noun	exercitus, exercitvs, m
1976	exhalatio	noun	exhalatio, f indecl.
1977	exhortatio	noun	exhortatio, exhortationis, f
1978	exiguitas	noun	exiguitas, f indecl.
1979	exilitas	noun	exilitas, f indecl.
1980	existimantes	noun	existimantes, m indecl.
1981	existimatio	noun	existimatio, existimationis, f
1982	existimator	noun	existimator, m indecl.
1983	exitium	noun	exitium, exiti, n
1984	exitus	noun	exitus, exitus, m
1985	exodium	noun	exodium, exodi, n
1986	exorator	noun	exorator, m indecl.
1987	exordium	noun	exordium, exordii, n
1988	exornatio	noun	exornatio, exornationis, f
1989	exornator	noun	exornator, m indecl.
1990	exorsa	noun	exorsa, n indecl.
1991	exortus	noun	exortus, exortus, m
1992	exostra	noun	exostra, f indecl.
1993	expeditio	noun	expeditio, expeditionis, f
1994	expeditus	noun	expeditus, expediti, m
1995	expensum	noun	expensum, expensi, n
1996	experientia	noun	experientia, f indecl.
1997	experimentum	noun	experimentum, experimenti, n
1998	expiatio	noun	expiatio, expiationis, f
1999	expilatio	noun	expilatio, f indecl.
2000	expilator	noun	expilator, m indecl.
2001	explanatio	noun	explanatio, explanationis, f
2002	explanator	noun	explanator, m indecl.
2003	expletio	noun	expletio, expletionis, f
2004	explicatio	noun	explicatio, explicationis, f
2005	explicator	noun	explicator, m indecl.
2006	explicatrix	noun	explicatrix, f indecl.
2007	explicatus	noun	explicatus, explicatus, m
2008	exploratio	noun	exploratio, explorationis, f
2009	explorator	noun	explorator, exploratoris, m
2010	expolitio	noun	expolitio, f indecl.
2011	exportatio	noun	exportatio, f indecl.
2012	expositio	noun	expositio, expositionis, f
2013	expostulatio	noun	expostulatio, expostulationis, f
2014	exprobratio	noun	exprobratio, exprobrationis, f
2015	expugnatio	noun	expugnatio, expugnationis, f
2016	expugnator	noun	expugnator, m indecl.
2017	expulsio	noun	expulsio, f indecl.
2018	expulsor	noun	expulsor, m indecl.
2019	expultrix	noun	expultrix, f indecl.
2020	exsecratio	noun	exsecratio, f indecl.
2021	exsectio	noun	exsectio, f indecl.
2022	exsecutio	noun	exsecutio, f indecl.
2023	exsequiae	noun	exsequiae, f indecl.
2024	exsilium	noun	exsilium, exili, n
2025	exspectatio	noun	exspectatio, f indecl.
2026	exspiratio	noun	exspiratio, f indecl.
2027	exstimulator	noun	exstimulator, m indecl.
2028	exstinctio	noun	exstinctio, f indecl.
2029	exstinctor	noun	exstinctor, exstinctoris, m
2030	exstructio	noun	exstructio, f indecl.
2031	exsul	noun	exsul, exsulis, m
2032	exsultatio	noun	exsultatio, f indecl.
2033	exsuperantia	noun	exsuperantia, f indecl.
2034	exta	noun	exta, n indecl.
2035	extenuatio	noun	extenuatio, f indecl.
2036	extispex	noun	extispex, m indecl.
2037	extremitas	noun	extremitas, f indecl.
2038	extremum	noun	extremum, extremi, n
2039	exustio	noun	exustio, f indecl.
2040	exuviae	noun	exuviae, f indecl.
2041	faba	noun	faba, fabae, f
2042	fabella	noun	fabella, fabellae, f
2043	faber	noun	faber, fabri, m
2044	fabrica	noun	fabrica, fabricae, f
2045	fabricatio	noun	fabricatio, fabricationis, f
2046	fabricator	noun	fabricator, m indecl.
2047	fabula	noun	fabula, fabulae, f
2048	facies	noun	facies, facie, f
2049	facilitas	noun	facilitas, facilitatis, f
2050	facinus	noun	facinus, facinoris, n
2051	factio	noun	factio, factionis, f
2052	factum	noun	factum, facti, n
2053	facula	noun	facula, f indecl.
2054	facultas	noun	facultas, facultatis, f
2055	facundia	noun	facundia, facundiae, f
2056	faecula	noun	faecula, f indecl.
2057	faeneratio	noun	faeneratio, faenerationis, f
2058	faenerator	noun	faenerator, faeneratoris, m
2059	faenilia	noun	faenilia, n indecl.
2060	faenum	noun	faenum, faeni, n
2061	faenus	noun	faenus, faenoris, n
2062	fagus	noun	fagus, fagi, f
2063	fala	noun	fala, falae, f
2064	falarica	noun	falarica, f indecl.
2065	falcarius	noun	falcarius, m indecl.
2066	Falernus	noun	Falernus, falerni, m
2067	fallacia	noun	fallacia, fallaciae, f
2068	falsum	noun	falsum, falsi, n
2069	falx	noun	falx, falcis, f
2070	fama	noun	fama, famae, f
2071	fames	noun	fames, famis, f
2072	familia	noun	familia, familiae, f
2073	familiaritas	noun	familiaritas, familiaritatis, f
2074	famula	noun	famula, famulae, f
2075	famulatus	noun	famulatus, famulatus, m
2076	famulus	noun	famulus, famuli, m
2077	fanum	noun	fanum, fani, n
2078	far	noun	far, farris, n
2079	farina	noun	farina, farinae, f
2080	farrago	noun	farrago, f indecl.
2081	fartor	noun	fartor, fartoris, m
2082	fas	noun	fas, - indecl.
2083	fascia	noun	fascia, fasciae, f
2084	fasciculus	noun	fasciculus, fasciculi, m
2085	fascinum	noun	fascinum, fascini, n
2086	fasciola	noun	fasciola, fasciolae, f
2087	fascis	noun	fascis, fascin, m
2088	fasti	noun	fasti, m indecl.
2089	fastidium	noun	fastidium, fastidi, n
2090	fastigium	noun	fastigium, fastigi, n
2091	fastus	noun	fastus, fastus, m
2092	fatigatio	noun	fatigatio, fatigationis, f
2093	fatuitas	noun	fatuitas, fatuitatis, f
2094	fatum	noun	fatum, fati, n
2095	fauces	noun	fauces, f indecl.
2096	Faunus	noun	Faunus, fauni, m
2097	Faustitas	noun	Faustitas, f indecl.
2098	fautor	noun	fautor, m indecl.
2099	fautrix	noun	fautrix, f indecl.
2100	favilla	noun	favilla, favillae, f
2101	Favonius	noun	Favonius, favoni, m
2102	favor	noun	favor, favoris, m
2103	favus	noun	favus, favi, m
2104	fax	noun	fax, facis, f
2105	febricula	noun	febricula, f indecl.
2106	febris	noun	febris, febris, f
2107	februa	noun	februa, n indecl.
2108	fecunditas	noun	fecunditas, fecunditatis, f
2109	feles	noun	feles, felis, f
2110	felicitas	noun	felicitas, felicitatis, f
2111	femella	noun	femella, f indecl.
2112	femina	noun	femina, feminae, f
2113	femur	noun	femur, feminis, m
2114	fenestra	noun	fenestra, fenestrae, f
2115	fera	noun	fera, ferae, f
2116	ferculum	noun	ferculum, n indecl.
2117	ferentarius	noun	ferentarius, ferentarii, m
2118	Ferentinum	noun	Ferentinum, ferenti, n
2119	Feretrius	noun	Feretrius, feretri, m
2120	feretrum	noun	feretrum, feretri, n
2121	feriae	noun	feriae, f indecl.
2122	feritas	noun	feritas, feritatis, f
2123	fermentum	noun	fermentum, fermenti, n
2124	ferocia	noun	ferocia, ferociae, f
2125	ferocitas	noun	ferocitas, ferocitatis, f
2126	Feronia	noun	Feronia, feroniae, f
2127	ferraria	noun	ferraria, ferrariae, f
2128	ferrugo	noun	ferrugo, ferruginis, f
2129	ferrum	noun	ferrum, ferri, n
2130	fertilitas	noun	fertilitas, fertilitatis, f
2131	ferula	noun	ferula, ferulae, f
2132	fervor	noun	fervor, feruoris, m
2133	festinatio	noun	festinatio, festinationis, f
2134	festivitas	noun	festivitas, festiuitatis, f
2135	festum	noun	festum, festi, n
2136	fetor	noun	fetor, fetoris, m
2137	fetura	noun	fetura, feturae, f
2138	fetus	noun	fetus, fetus, m
2139	fibra	noun	fibra, fibrae, f
2140	fibula	noun	fibula, fibulae, f
2141	ficedula	noun	ficedula, ficedulae, f
2142	fictor	noun	fictor, fictoris, m
2143	fictrix	noun	fictrix, f indecl.
2144	fictum	noun	fictum, ficti, n
2145	ficus	noun	ficus, m indecl.
2146	fidelitas	noun	fidelitas, fidelitatis, f
2147	fidentia	noun	fidentia, fidentiae, f
2148	fides	noun	fides, fide, f
2149	fides	noun	fides, fidis, f
2150	fidicina	noun	fidicina, f indecl.
2151	fidiculae	noun	fidiculae, f indecl.
2152	Fidius	noun	Fidius, fidi, m
2153	fiducia	noun	fiducia, fiduciae, f
2154	figulus	noun	figulus, figuli, m
2155	figura	noun	figura, figurae, f
2156	filia	noun	filia, filiae, f
2157	filiola	noun	filiola, filiolae, f
2158	filiolus	noun	filiolus, filioli, m
2159	filius	noun	filius, fili, m
2160	filix	noun	filix, felicis, f
2161	filum	noun	filum, fili, n
2162	fimbriae	noun	fimbriae, f indecl.
2163	finis	noun	finis, finis, m
2164	finitor	noun	finitor, m indecl.
2165	firmamen	noun	firmamen, n indecl.
2166	firmamentum	noun	firmamentum, firmamenti, n
2167	firmator	noun	firmator, m indecl.
2168	firmitas	noun	firmitas, firmitatis, f
2169	firmitudo	noun	firmitudo, firmitudinis, f
2170	fiscella	noun	fiscella, fiscellae, f
2171	fiscina	noun	fiscina, fiscinae, f
2172	fiscus	noun	fiscus, fisci, m
2173	fissio	noun	fissio, f indecl.
2174	fissum	noun	fissum, fissi, n
2175	fistuca	noun	fistuca, fistucae, f
2176	fistula	noun	fistula, fistulae, f
2177	fistulator	noun	fistulator, m indecl.
2178	flabellulum	noun	flabellulum, n indecl.
2179	flabellum	noun	flabellum, n indecl.
2180	flabra	noun	flabra, n indecl.
2181	flagellum	noun	flagellum, flagelli, n
2182	flagitatio	noun	flagitatio, f indecl.
2183	flagitator	noun	flagitator, m indecl.
2184	flagitium	noun	flagitium, flagiti, n
2185	flagrantia	noun	flagrantia, f indecl.
2186	flagrum	noun	flagrum, flagri, n
2187	flamen	noun	flamen, flaminis, m
2188	flamen	noun	flamen, flaminis, n
2189	flaminica	noun	flaminica, flaminicae, f
2190	flaminium	noun	flaminium, flamini, n
2191	flamma	noun	flamma, flammae, f
2192	flammeolum	noun	flammeolum, n indecl.
2193	flammeum	noun	flammeum, flammei, n
2194	flammula	noun	flammula, f indecl.
2195	flatus	noun	flatus, flatus, m
2196	fletus	noun	fletus, fletus, m
2197	flexio	noun	flexio, flexionis, f
2198	flexus	noun	flexus, flexus, m
2199	flictus	noun	flictus, flictus, m
2200	floccus	noun	floccus, flocci, m
2201	flos	noun	flos, floris, m
2202	flosculus	noun	flosculus, flosculi, m
2203	fluctuatio	noun	fluctuatio, f indecl.
2204	fluctus	noun	fluctus, fluctus, m
2205	flumen	noun	flumen, fluminis, n
2206	fluvius	noun	fluvius, fluuii, m
2207	focale	noun	focale, n indecl.
2208	foculus	noun	foculus, foculi, m
2209	focus	noun	focus, foci, m
2210	foeditas	noun	foeditas, foeditatis, f
2211	foedus	noun	foedus, foederis, n
2212	foliatum	noun	foliatum, n indecl.
2213	folium	noun	folium, folii, n
2214	folliculus	noun	folliculus, folliculi, m
2215	follis	noun	follis, follis, m
2216	fomentum	noun	fomentum, n indecl.
2217	fomes	noun	fomes, fomitis, m
2218	fons	noun	fons, fontis, f
2219	fonticulus	noun	fonticulus, fonticuli, m
2220	foramen	noun	foramen, foraminis, n
2221	fores	noun	fores, f indecl.
2222	forica	noun	forica, foricae, f
2223	forma	noun	forma, formae, f
2224	formica	noun	formica, formicae, f
2225	formido	noun	formido, formidinis, f
2226	formositas	noun	formositas, f indecl.
2227	formula	noun	formula, formulae, f
2228	fornacula	noun	fornacula, f indecl.
2229	fornix	noun	fornix, fornicis, m
2230	fors	noun	fors, fortis, f
2231	fortitudo	noun	fortitudo, fortitudinis, f
2232	fortuna	noun	fortuna, fortvnae, f
2233	foruli	noun	foruli, m indecl.
2234	forum	noun	forum, fori, n
2235	forus	noun	forus, fori, m
2236	fossa	noun	fossa, fossae, f
2237	fossio	noun	fossio, f indecl.
2238	fossor	noun	fossor, m indecl.
2239	fovea	noun	fovea, foueae, f
2240	fraga	noun	fraga, n indecl.
2241	fragilitas	noun	fragilitas, fragilitatis, f
2242	fragmen	noun	fragmen, n indecl.
2243	fragmentum	noun	fragmentum, fragmenti, n
2244	fragor	noun	fragor, m indecl.
2245	fragum	noun	fragum, n indecl.
2246	framea	noun	framea, frameae, f
2247	frater	noun	frater, fratris, m
2248	fraterculus	noun	fraterculus, m indecl.
2249	fraternitas	noun	fraternitas, fraternitatis, f
2250	fratricida	noun	fratricida, m indecl.
2251	fraudatio	noun	fraudatio, fraudationis, f
2252	fraudator	noun	fraudator, m indecl.
2253	fraus	noun	fraus, fraudis, f
2254	fraxinus	noun	fraxinus, fraxini, f
2255	fremitus	noun	fremitus, fremitus, m
2256	fremor	noun	fremor, m indecl.
2257	freni	noun	freni, m indecl.
2258	frenum	noun	frenum, freni, n
2259	frequentatio	noun	frequentatio, f indecl.
2260	frequentia	noun	frequentia, frequentiae, f
2261	fretum	noun	fretum, freti, n
2262	fretus	noun	fretus, fretus, m
2263	frigus	noun	frigus, frigoris, n
2264	fritillus	noun	fritillus, m indecl.
2265	frondator	noun	frondator, m indecl.
2266	frons	noun	frons, frondis, f
2267	frons	noun	frons, frontin, f
2268	fronto	noun	fronto, frontonis, m
2269	fructus	noun	fructus, fructus, m
2270	frugi	noun	frugi, m indecl.
2271	frumentatio	noun	frumentatio, f indecl.
2272	frumentator	noun	frumentator, m indecl.
2273	frumentum	noun	frumentum, frvmenti, n
2274	frustratio	noun	frustratio, f indecl.
2275	frustum	noun	frustum, n indecl.
2276	frutex	noun	frutex, fruticis, m
2277	fruticetum	noun	fruticetum, n indecl.
2278	frux	noun	frux, frugis, f
2279	fucus	noun	fucus, fuci, m
2280	fucus	noun	fucus, fuci, m
2281	fuga	noun	fuga, fugae, f
2282	fulcimen	noun	fulcimen, n indecl.
2283	fulcrum	noun	fulcrum, fulcri, n
2284	fulgor	noun	fulgor, fulgoris, m
2285	fulgur	noun	fulgur, fulguris, n
2286	fulgurator	noun	fulgurator, m indecl.
2287	fulica	noun	fulica, fulicae, f
2288	fuligo	noun	fuligo, f indecl.
