	FPP	POS	Dictionary Entry
2546	citharizo	verb	citharizo, citharizare, NULL, NULL
2547	citharoedus	noun	citharoedus, citharoedi, m
2548	citimus	adj	citimus, citima, NULL
2549	cito	adv	cito indecl.
2550	cito	verb	cito, citare, NULL, citatus
2551	citra		citra indecl.
2552	citreus		citreus indecl.
2553	citro	adv	citro indecl.
2554	citus		citus indecl.
2555	civicus	adj	civicus, civica, civicum
2556	civilis	adv	civilis indecl.
2557	civiliter	adv	civiliter indecl.
2558	civis	noun	civis, civis, m
2559	civitas	noun	civitas, civitatis, f
2560	clades	noun	clades, cladis, f
2561	clam	adpostion	clam indecl.
2562	clamator	noun	clamator, m indecl.
2563	clamito	verb	clamito, clamitare, NULL, NULL
2564	clamo	verb	clamo, clamare, clamavi, clamatus
2565	clamor	noun	clamor, clamoris, m
2566	clamosus	adj	clamosus, clamosa, clamosum
2567	clanculum	adv	clanculum indecl.
2568	clandestinus	adj	clandestinus, clandestina, clandestinum
2569	clangor	noun	clangor, clangoris, m
2570	clare		clare indecl.
2571	clareo	verb	clareo, NULL, NULL, NULL
2572	clarescet	verb	clarescet, clarescere, NULL, NULL
2573	clarigatio	noun	clarigatio, f indecl.
2574	clarisonus	adj	clarisonus, clarisona, NULL
2575	claritas	noun	claritas, claritatis, f
2576	claritudo	noun	claritudo, claritudinis, f
2577	claro	verb	claro, NULL, NULL, NULL
2578	clarus	adj	clarus, clara, clarum
2579	classiarius	noun	classiarius, classiarii, m
2580	classicula	noun	classicula, f indecl.
2581	classicum	noun	classicum, classici, n
2582	classicus	adj	classicus, classica, classicum
2583	classis	noun	classis, classis, f
2584	clatra	noun	clatra, n indecl.
2585	claudeo	verb	claudeo, claudere, NULL, NULL
2586	claudicatio	noun	claudicatio, f indecl.
2587	claudico	verb	claudico, claudicare, NULL, NULL
2588	claudo	verb	claudo, claudere, clausi, clausus
2589	claudo	verb	claudo, claudere, NULL, clausus
2590	claudus	adj	claudus, clauda, clodum
2591	claustra	noun	claustra, n indecl.
2592	claustrum		claustrum indecl.
2593	clausula	noun	clausula, clausulae, f
2594	clausum	noun	clausum, clausi, n
2595	clausus		clausus indecl.
2596	clava	noun	clava, clavae, f
2597	clavarium	noun	clavarium, n indecl.
2598	clavicula	noun	clavicula, claviculae, f
2599	claviger		claviger indecl.
2600	claviger		claviger indecl.
2601	clavis	noun	clavis, clavis, f
2602	clavus	noun	clavus, claui, m
2603	clemens	adv	clemens indecl.
2604	clementer	adv	clementer indecl.
2605	clementia	noun	clementia, clementiae, f
2606	clepo	verb	clepo, clepere, NULL, NULL
2607	clepsydra	noun	clepsydra, clepsydrae, f
2608	cliens	noun	cliens, clientis, m
2609	clienta	noun	clienta, clientae, f
2610	clientela	noun	clientela, clientelae, f
2611	clientulus	noun	clientulus, m indecl.
2612	clinatus	adj	clinatus, NULL, NULL
2613	Clio	noun	Clio, cliusque, f
2614	clipeatus	noun	clipeatus, clipeati, m
2615	clipeus	noun	clipeus, clipei, m
2616	clitellae	noun	clitellae, f indecl.
2617	clitellarius	adj	clitellarius, NULL, NULL
2618	clivosus	adj	clivosus, clivosa, NULL
2619	clivus	noun	clivus, cliui, m
2620	cloaca	noun	cloaca, cloacae, f
2621	Cloacina		Cloacina indecl.
2622	Clotho		Clotho indecl.
2623	Cluacina	noun	Cluacina, cloacinae, f
2624	cludo		cludo indecl.
2625	clueo	verb	clueo, cluere, NULL, NULL
2626	clunis	noun	clunis, clunis, m
2627	clupeus		clupeus indecl.
2628	Cn		Cn indecl.
2629	Cnosius		Cnosius indecl.
2630	coacervatio	noun	coacervatio, f indecl.
2631	coacervo	verb	coacervo, coaceruare, coacervavi, NULL
2632	coacesco		coacesco indecl.
2633	coactor	noun	coactor, m indecl.
2634	coacta		coacta indecl.
2635	coactus		coactus indecl.
2636	coactus	noun	coactus, coactus, m
2637	coaedifico	verb	coaedifico, NULL, NULL, NULL
2638	coaequo	verb	coaequo, NULL, coaequavi, NULL
2639	coagmentatio	noun	coagmentatio, f indecl.
2640	coagmento	verb	coagmento, coagmentare, NULL, coagmentatus
2641	coagmentum	noun	coagmentum, n indecl.
2642	coagulum	noun	coagulum, coaguli, n
2643	coalesco	verb	coalesco, coalescere, NULL, NULL
2644	coangusto	verb	coangusto, NULL, NULL, coangustatus
2645	coarctatio		coarctatio indecl.
2646	coarguo	verb	coarguo, coarguere, NULL, NULL
2647	coartatio	noun	coartatio, f indecl.
2648	coarto	verb	coarto, NULL, NULL, coartatus
2649	coccinus	adj	coccinus, coccina, coccinum
2650	coccum	noun	coccum, cocci, n
2651	coclea	noun	coclea, cocleae, f
2652	Cocles	noun	Cocles, coclitis, m
2653	coctilis	adj	coctilis, coctilis, NULL
2654	coctus		coctus indecl.
2655	cocus		cocus indecl.
2656	Cocytus	noun	Cocytus, cocyti, m
2657	NULL	verb	NULL, NULL, NULL, NULL
2658	codex		codex indecl.
2659	codicilli	noun	codicilli, m indecl.
2660	coelebs		coelebs indecl.
2661	coemo	verb	coemo, coemere, NULL, coemptus
2662	coemptio	noun	coemptio, coemptionis, f
2663	coemptus		coemptus indecl.
2664	coeno	verb	coeno, coenare, NULL, coenatus
2665	coenum		coenum indecl.
2666	coeo	verb	coeo, coire, conivi, coitus
2667	coepio	verb	coepio, coepere, coepi, coeptus
2668	coepto	verb	coepto, coeptare, NULL, NULL
2669	coeptum	noun	coeptum, coepti, n
2670	coeptus	adj	coeptus, coepta, coeptum
2671	coeptus	adj	coeptus, coepta, coeptum
2672	coerceo	verb	coerceo, coercere, coercui, coercitus
2673	coercitio	noun	coercitio, f indecl.
2674	coercitus		coercitus indecl.
2675	coetus		coetus indecl.
2676	cogitate	adv	cogitate indecl.
2677	cogitatio	noun	cogitatio, cogitationis, f
2678	cogitatum	noun	cogitatum, cogitati, n
2679	cogitatus	adj	cogitatus, cogitata, cogitatum
2680	cogito	verb	cogito, cogitare, cogitavi, cogitatus
2681	cognata	noun	cognata, cognatae, f
2682	cognatio	noun	cognatio, cognationis, f
2683	cognatus	adj	cognatus, cognata, cognatum
2684	cognatus	adj	cognatus, cognata, cognatum
2685	cognitio	noun	cognitio, cognitionis, f
2686	cognitor	noun	cognitor, cognitoris, m
2687	cognitus		cognitus indecl.
2688	cognomen	noun	cognomen, cognominis, n
2689	cognomentum	noun	cognomentum, n indecl.
2690	cognominatus		cognominatus indecl.
2691	cognominis	adj	cognominis, cognominis, cognomine
2692	cognosco	verb	cognosco, cognoscere, cognovi, cognitus
2693	cogo	verb	cogo, cogere, n, coactus
2694	cohaerens		cohaerens indecl.
2695	cohaerentia	noun	cohaerentia, f indecl.
2696	cohaereo	verb	cohaereo, cohaerere, NULL, cohaesus
2697	cohaeresco	verb	cohaeresco, cohaerescere, NULL, NULL
2698	coheres	noun	coheres, coheredis, m
2699	cohibeo	verb	cohibeo, cohibere, NULL, cohibitus
2700	NULL	verb	NULL, cohonestare, NULL, NULL
2701	cohorrescit	verb	cohorrescit, NULL, cohorrui, NULL
2702	cohors	noun	cohors, cohortis, f
2703	cohortatio	noun	cohortatio, cohortationis, f
2704	cohortor	verb	cohortor, NULL, cohortatus
2705	coinquinatius	verb	coinquinatius, coinquinare, NULL, coinquinatus
2706	coitio	noun	coitio, coitionis, f
2707	coitus		coitus indecl.
2708	colaphus	noun	colaphus, m indecl.
2709	colax	noun	colax, m indecl.
2710	colens		colens indecl.
2711	coliphia		coliphia indecl.
2712	colis	noun	colis, f indecl.
2713	coll-		coll- indecl.
2714	collis	noun	collis, collis, m
2715	colloco	verb	colloco, collocare, collocaui, collocatus
2716	collum	noun	collum, colli, n
2717	collybus	noun	collybus, m indecl.
2718	collyrium	noun	collyrium, collyrii, n
2719	colo	adv	colo indecl.
2720	colocasium		colocasium indecl.
2721	colona	noun	colona, colonae, f
2722	colonia	noun	colonia, coloniae, f
2723	colonicus	adj	colonicus, colonica, colonicum
2724	colonus	noun	colonus, coloni, m
2725	color	noun	color, coloris, m
2726	coloratus		coloratus indecl.
2727	coloro	verb	coloro, colorare, NULL, coloratus
2728	colos		colos indecl.
2729	colossus	noun	colossus, colossi, m
2730	coluber	noun	coluber, colubri, m
2731	colubra	noun	colubra, colubrae, f
2732	colubrifer	adj	colubrifer, NULL, NULL
2733	colum	noun	colum, coli, n
2734	columba	noun	columba, columbae, f
2735	columbinus	adj	columbinus, columbina, columbinum
2736	columbus	noun	columbus, columbi, m
2737	columella	noun	columella, columellae, f
2738	columen	noun	columen, n indecl.
2739	columna	noun	columna, colvmnae, f
2740	columnarium	noun	columnarium, n indecl.
2741	colurnus	adj	colurnus, NULL, colurnum
2742	colus	noun	colus, coli, m
2743	colyphia	noun	colyphia, n indecl.
2744	com-		com- indecl.
2745	coma	noun	coma, comae, f
2746	comans		comans indecl.
2747	comata		comata indecl.
2748	combibo	verb	combibo, NULL, NULL, NULL
2749	combibo	noun	combibo, m indecl.
2750	comburo	verb	comburo, comburere, NULL, combustus
2751	combustus		combustus indecl.
2752	comedo		comedo indecl.
2753	comes	noun	comes, comitis, m
2754	comessatio		comessatio indecl.
2755	comestus		comestus indecl.
2756	cometes	noun	cometes, cometae, m
2757	NULL	verb	NULL, NULL, NULL, NULL
2758	comicus	adj	comicus, comica, comicum
2759	cominus	noun	cominus, comini, m
2760	comis	adv	comis indecl.
2761	comissabundus	adj	comissabundus, NULL, NULL
2762	comissatio	noun	comissatio, comissationis, f
2763	comissator	noun	comissator, m indecl.
2764	comissor	verb	comissor, NULL, NULL
2765	comitas	noun	comitas, comitatis, f
2766	comitatus	adj	comitatus, comitata, comitatum
2767	comitatus	adj	comitatus, comitata, comitatum
2768	comiter	adv	comiter indecl.
2769	comitia		comitia indecl.
2770	comitialis	adj	comitialis, comitialis, comitiale
2771	comitiatus	noun	comitiatus, m indecl.
2772	comitium	noun	comitium, comiti, n
2773	comito	verb	comito, NULL, NULL, comitatus
2774	comitor	verb	comitor, NULL, comitatus
2775	NULL	verb	NULL, commaculare, NULL, commaculatus
2776	commanipularis	noun	commanipularis, m indecl.
2777	commeatus	noun	commeatus, commeatus, m
2778	commemini		commemini indecl.
2779	commemorabilis	adj	commemorabilis, commemorabilis, NULL
2780	commemorandus		commemorandus indecl.
2781	commemoratio	noun	commemoratio, commemorationis, f
2782	commemoro	verb	commemoro, commemorare, commemoravi, commemoratus
2783	commendabilis	adj	commendabilis, commendabilis, NULL
2784	commendaticius	adj	commendaticius, commendaticia, NULL
2785	commendatio	noun	commendatio, commendationis, f
2786	commendatitius		commendatitius indecl.
2787	commendatrix	noun	commendatrix, f indecl.
2788	commendatus		commendatus indecl.
2789	commendo	verb	commendo, commendare, commendavi, commendatus
2790	commentariolum	noun	commentariolum, n indecl.
2791	commentarius	noun	commentarius, commentari, m
2792	commentatio	noun	commentatio, f indecl.
2793	commentatus	adj	commentatus, commentata, commentatum
2794	commenticius	adj	commenticius, commenticia, commenticium
2795	commentor	verb	commentor, NULL, commentatus
2796	commentor	noun	commentor, m indecl.
2797	commentum	noun	commentum, commenti, n
2798	commentus	adj	commentus, commenta, commentum
2799	commo	verb	commo, NULL, NULL, NULL
2800	commercium	noun	commercium, commerci, n
2801	NULL	verb	NULL, NULL, NULL, commercatus
2802	commereor	verb	commereor, commerere, commeritus
2803	commereor		commereor indecl.
2804	NULL	verb	NULL, NULL, NULL, commensus
2805	commeto	verb	commeto, commetare, commetavi, NULL
2806	NULL	verb	NULL, commigrare, NULL, NULL
2807	commilitium	noun	commilitium, n indecl.
2808	commilito	noun	commilito, m indecl.
2809	comminatio	noun	comminatio, comminationis, f
2810	NULL	verb	NULL, NULL, NULL, NULL
2811	comminiscor	noun	comminiscor, n indecl.
2812	comminor	verb	comminor, NULL, comminatus
2813	comminuo	verb	comminuo, comminuere, comminui, comminutus
2814	comminus	adv	comminus indecl.
2815	commiscet	verb	commiscet, commiscere, NULL, commixtus
2816	commiseratio	noun	commiseratio, f indecl.
2817	NULL	verb	NULL, NULL, NULL, NULL
2818	commiseror	verb	commiseror, NULL, commiseratus
2819	commissio	noun	commissio, commissionis, f
2820	commissum	noun	commissum, commissi, n
2821	commissura	noun	commissura, commissurae, f
2822	commissus		commissus indecl.
2823	NULL	verb	NULL, NULL, NULL, NULL
2824	committo	verb	committo, committere, n, commissus
2825	commixtus		commixtus indecl.
2826	commode	adv	commode indecl.
2827	commoditas	noun	commoditas, commoditatis, f
2828	commodo	adv	commodo indecl.
2829	commodum	adv	commodum indecl.
2830	commodum	adv	commodum indecl.
2831	commodus	adj	commodus, commoda, commodum
2832	NULL	verb	NULL, NULL, NULL, commolitus
2833	commonefacio	verb	commonefacio, commonefacere, NULL, NULL
2834	commoneo	verb	commoneo, commonere, NULL, commonitus
2835	NULL	verb	NULL, commonstrare, NULL, NULL
2836	commoratio	noun	commoratio, commorationis, f
2837	commoratus		commoratus indecl.
2838	Commorientes		Commorientes indecl.
2839	commoror	verb	commoror, NULL, commoratus
2840	commotio	noun	commotio, commotionis, f
2841	commotiuncula	noun	commotiuncula, f indecl.
2842	commotus		commotus indecl.
2843	commoveo	verb	commoveo, commovere, commovi, commotus
2844	commune	noun	commune, communis, n
2845	communicatio	noun	communicatio, communicationis, f
2846	communico	verb	communico, communicare, communicavi, communicatus
2847	communicor		communicor indecl.
2848	communio	verb	communio, communire, NULL, communitus
2849	communio	noun	communio, communionis, f
2850	communis	adj	communis, communis, commune
2851	communitas	noun	communitas, communitatis, f
2852	communito	verb	communito, NULL, NULL, NULL
2853	communitio	noun	communitio, f indecl.
2854	communitus	adv	communitus indecl.
2855	commurmuror		commurmuror indecl.
2856	commutabilis	adv	commutabilis indecl.
2857	commutatio	noun	commutatio, f indecl.
2858	commuto	verb	commuto, commutare, commutavi, commutatus
2859	como	verb	como, comere, compsi, comptus
2860	como	verb	como, NULL, NULL, comatus
2861	comoedia	noun	comoedia, comoediai, f
2862	comoedus	adj	comoedus, NULL, comoedum
2863	comosus	adj	comosus, comosa, NULL
2864	compactio	noun	compactio, f indecl.
2865	compactum	noun	compactum, n indecl.
2866	compactus		compactus indecl.
2867	compages	noun	compages, compagis, f
2868	compago	noun	compago, compaginis, f
2869	compar	adj	compar, NULL, NULL
2870	comparabilis	adj	comparabilis, comparabilis, comparabile
2871	comparate	adv	comparate indecl.
2872	comparatio	noun	comparatio, comparationis, f
2873	comparatio	noun	comparatio, comparationis, f
2874	comparativus	adj	comparativus, comparativa, comparativum
2875	NULL	verb	NULL, NULL, NULL, NULL
2876	comparet	verb	comparet, comparere, NULL, NULL
2877	comparo	verb	comparo, comparare, comparavi, comparatus
2878	comparo	verb	comparo, comparare, comparavi, comparatus
2879	NULL	verb	NULL, compascere, NULL, compastus
2880	compascuus	adj	compascuus, NULL, NULL
2881	compectum		compectum indecl.
2882	NULL	verb	NULL, NULL, NULL, NULL
2883	compellatio	noun	compellatio, f indecl.
2884	compello	verb	compello, compellere, compuli, compulsus
2885	compello	verb	compello, compellare, NULL, compellatus
2886	compendiarius	adj	compendiarius, compendiaria, compendiarium
2887	compendium	noun	compendium, compendi, n
2888	compensatio	noun	compensatio, f indecl.
2889	compenso	verb	compenso, compensare, NULL, NULL
2890	comperco		comperco indecl.
2891	comperendinatus	noun	comperendinatus, comperendinatus, m
2892	comperendino	verb	comperendino, comperendinare, NULL, comperendinatus
2893	comperio	verb	comperio, comperire, comperi, compertus
2894	comperior		comperior indecl.
2895	compertus		compertus indecl.
2896	compes	noun	compes, compedis, m
2897	compesco	verb	compesco, compescere, compescui, NULL
2898	competitor	noun	competitor, competitoris, m
2899	competitrix	noun	competitrix, f indecl.
2900	competo	verb	competo, competere, NULL, NULL
2901	compilatio	noun	compilatio, f indecl.
2902	compilo	verb	compilo, compilare, NULL, NULL
2903	compingo	verb	compingo, compingere, n, compactus
2904	compitalia		compitalia indecl.
2905	compitalicius	adj	compitalicius, compitalicia, NULL
2906	compitum	noun	compitum, n indecl.
2907	NULL	verb	NULL, NULL, NULL, NULL
2908	NULL	verb	NULL, complanare, NULL, NULL
2909	complecto	verb	complecto, complectere, NULL, complexus
2910	complementum	noun	complementum, n indecl.
2911	compleo	verb	compleo, complere, complevi, completus
2912	completus		completus indecl.
2913	complexio	noun	complexio, f indecl.
2914	complexus		complexus indecl.
2915	complexus	noun	complexus, complexus, m
2916	complico	verb	complico, complicare, NULL, NULL
2917	comploratio	noun	comploratio, f indecl.
2918	comploratus	noun	comploratus, comploratus, m
2919	comploro	verb	comploro, NULL, NULL, comploratus
2920	complures	adj	complures, NULL, NULL
2921	complusculi		complusculi indecl.
2922	compono	verb	compono, componere, composui, compositus
2923	comportat	verb	comportat, comportare, NULL, NULL
2924	compos	noun	compos, compotis, -
2925	composite		composite indecl.
2926	compositio	noun	compositio, compositionis, f
2927	composito		composito indecl.
2928	compositor	noun	compositor, m indecl.
2929	compositum	noun	compositum, conpositi, n
2930	compositus	adj	compositus, composita, compositum
2931	compotatio	noun	compotatio, f indecl.
2932	NULL	verb	NULL, NULL, NULL, NULL
2933	compotrix	noun	compotrix, f indecl.
2934	compransor	noun	compransor, m indecl.
2935	comprecatio	noun	comprecatio, f indecl.
2936	comprecor	verb	comprecor, comprecare, NULL
2937	comprendo	verb	comprendo, comprendere, comprehendi, comprehensus
2938	comprehensibilis	adv	comprehensibilis indecl.
2939	comprehensio	noun	comprehensio, f indecl.
2940	comprehensus		comprehensus indecl.
2941	comprendo		comprendo indecl.
2942	compresse		compresse indecl.
2943	compressio	noun	compressio, f indecl.
2944	compressus	adj	compressus, compressa, compressum
2945	compressus	adj	compressus, compressa, compressum
2946	comprimo	verb	comprimo, comprimere, n, compressus
2947	comprobatio	noun	comprobatio, f indecl.
2948	comprobator	noun	comprobator, m indecl.
2949	comprobo	verb	comprobo, comprobare, NULL, comprobatus
2950	compromissum	noun	compromissum, n indecl.
2951	compromitto	verb	compromitto, NULL, NULL, NULL
2952	comptus		comptus indecl.
2953	compulsus		compulsus indecl.
2954	compunctus		compunctus indecl.
2955	compungit	verb	compungit, NULL, NULL, compunctus
2956	computo	verb	computo, computare, NULL, NULL
2957	con-		con- indecl.
2958	conamen	noun	conamen, n indecl.
2959	conata	noun	conata, n indecl.
2960	conatus	noun	conatus, conatus, m
2961	conatus	noun	conatus, conatus, m
2962	NULL	verb	NULL, NULL, NULL, concacatus
2963	NULL	verb	NULL, NULL, NULL, concisus
2964	NULL	verb	NULL, NULL, NULL, concalefactus
2965	concalescit	verb	concalescit, concalescere, NULL, NULL
